Id,Name,Species,Mass,Uncertainity,Analythical Method,Uncertainty Method,Particle Size,N Samples,Reference,Country,Place,Test Year,Sampling Method,Latitude,Longitude,CAS Number,Symbol,Reference,Link,Other comments
B10WR3C,Wood Residue Combustion in Boilers,Silver,0.0123,0.0080,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-22-4,Ag,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.01",https://doi.org/10.1016/j.atmosres.2013.04.012,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B10WR3C,Wood Residue Combustion in Boilers,Aluminium,0.0209,0.0017,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7429-90-5,Al,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.02",https://doi.org/10.1016/j.atmosres.2013.04.013,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B10WR3C,Wood Residue Combustion in Boilers,Arsenic,0.0101,0.0072,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-38-2,As,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.03",https://doi.org/10.1016/j.atmosres.2013.04.014,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B10WR3C,Wood Residue Combustion in Boilers,Barium,0.0263,0.0020,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-39-3,Ba,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.04",https://doi.org/10.1016/j.atmosres.2013.04.015,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B10WR3C,Wood Residue Combustion in Boilers,Calcium,3.1176,0.2216,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-70-2,Ca,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.05",https://doi.org/10.1016/j.atmosres.2013.04.016,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B10WR3C,Wood Residue Combustion in Boilers,Cadmium,0.0006,0.0005,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-43-9,Cd,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.06",https://doi.org/10.1016/j.atmosres.2013.04.017,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B10WR3C,Wood Residue Combustion in Boilers,Cerium,0.0283,0.0178,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-45-1,Ce,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.07",https://doi.org/10.1016/j.atmosres.2013.04.018,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B10WR3C,Wood Residue Combustion in Boilers,Cobalt,0.0027,0.0020,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-48-4,Co,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.08",https://doi.org/10.1016/j.atmosres.2013.04.019,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B10WR3C,Wood Residue Combustion in Boilers,Chromium,0.0041,0.0009,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-47-3,Cr,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.09",https://doi.org/10.1016/j.atmosres.2013.04.020,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B10WR3C,Wood Residue Combustion in Boilers,Copper,0.0558,0.0045,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-50-8,Cu,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.10",https://doi.org/10.1016/j.atmosres.2013.04.021,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
